# MANUAL REPRICING RECONCILIATION
# Date: 2026-08-13
# Source: Human_Data_Entry (Master_Data_CORRECTED_2026-08-13.xlsx) vs returns_matrix.csv (EDGAR entry_dates)
# Comparison: Re-priced prior close date (column AD) vs EDGAR-anchored prior close date (entry_date from returns_matrix.csv)
# 
# AGREES = human Re-priced prior close date matches EDGAR-anchored prior close date
#   For pre_market releases: EDGAR prior close = entry_date - 1 business day
#   For after_hours / unknown: EDGAR prior close = entry_date itself
# 
# CLASSIFICATION KEY:
#   AGREES_WITH_EDGAR           AD == EDGAR prior close (correct alignment with release timing)
#   ONE_SESSION_APART_PREMARKET AD is 1 business day from EDGAR entry_date; release is pre_market
#   ONE_SESSION_APART_AFTERHOURS AD is 1 business day from EDGAR entry_date; release is after_hours/unknown
#   MULTI_SESSION               AD is >1 business day from EDGAR entry_date
#   LISTING_CURRENCY            Re-priced listing is a non-US exchange (e.g. BARC.L, PUM.DE, AMKBY)
#   NO_EDGAR_DATE               Event not in returns_matrix.csv (human-only / phase-3-only event)
# 
# Note: Column AQ (First Rater for Event) is unpopulated in the workbook.
#   'first_rater_for_event' is derived from row order: first occurrence of each (Company, Year, Quarter).
# 
# Total Human_Data_Entry rows: 420
# Rows with AD date populated: 400
# First-rater-for-event (derived) total: 376
# First-rater-for-event with AD date: 356


# ── PASS 1: ALL ROWS — all raters, all passes, where AD date is present ──

# SUMMARY STATISTICS
metric,value
total_rows_with_ad_date,400
agrees_with_edgar,243
one_session_apart_premarket,5
one_session_apart_afterhours,10
multi_session_apart,4
listing_currency_difference,17
no_edgar_date,121
documented_release_time_rows,150
documented_release_time_agrees_with_edgar,113

# CROSS-TABULATION BY RE-PRICED BASIS STRING
basis_raw,total,agrees,one_session_premarket,one_session_afterhours,multi_session,listing_currency,no_edgar_date
price signal — only this window shows an abnormal move,84,62,1,2,0,1,18
release date + stated time in the document (rater worksheet),60,55,0,0,0,0,5
release date + stated time,49,36,1,0,0,3,9
"price signal, re-derived — only this window shows an abnormal move",33,3,0,0,0,0,30
price signal — both moved; this one dominates,22,15,0,2,0,0,5
document date + price signal,20,6,1,0,2,0,11
release date + stated time in the document (document),18,11,0,0,0,0,7
repriced on the issuer's primary listing,17,4,1,2,0,7,3
price signal,16,11,0,2,2,0,1
recorded price identified against every pulled series,15,11,0,0,0,0,4
"recorded window spanned two sessions, closed to one",14,3,0,0,0,3,8
release time published by the issuer,12,10,0,0,0,1,1
"earnings calendar, seconded independently",12,8,0,2,0,0,2
"earnings calendar, seconded by the issuer's habit",12,4,0,0,0,1,7
release time published by the issuer (section C),9,1,0,0,0,0,8
"price signal, re-derived — both moved; this one dominates",3,1,0,0,0,0,2
"earnings calendar, seconded independently (section C)",2,2,0,0,0,0,0
EDGAR acceptance timestamp on the Item 2.02 8-K,1,0,1,0,0,0,0
the exchange's own publication timestamp,1,0,0,0,0,1,0

# MULTI-SESSION DISAGREEMENTS (>1 business day apart from EDGAR entry_date)
event_key,rater,human_ad_date,edgar_entry_date,calendar_days_diff,edgar_prior_close,basis_raw,release_timing,listing,match_method
Bank of America|2025|Q2,Abdul,2025-07-14,2025-07-16,2,2025-07-15,price signal,pre_market,BAC,event_key
JPMorgan|2025|Q1,Nigel,2025-03-31,2025-04-11,11,2025-04-10,document date + price signal,pre_market,JPM,event_key
JPMorgan|2025|Q1,Abdul,2025-03-31,2025-04-11,11,2025-04-10,document date + price signal,pre_market,JPM,event_key
Lowe's|2026|Q1,Anna,2025-05-20,2026-05-20,365,2026-05-19,price signal,pre_market,LOW,event_key


# ── PASS 2: FIRST RATER FOR EVENT ONLY — first row per (Company, Year, Quarter) ──

# SUMMARY STATISTICS
metric,value
total_rows_with_ad_date,356
agrees_with_edgar,217
one_session_apart_premarket,5
one_session_apart_afterhours,10
multi_session_apart,3
listing_currency_difference,17
no_edgar_date,104
documented_release_time_rows,128
documented_release_time_agrees_with_edgar,97

# CROSS-TABULATION BY RE-PRICED BASIS STRING
basis_raw,total,agrees,one_session_premarket,one_session_afterhours,multi_session,listing_currency,no_edgar_date
price signal — only this window shows an abnormal move,76,54,1,2,0,1,18
release date + stated time in the document (rater worksheet),47,44,0,0,0,0,3
release date + stated time,45,32,1,0,0,3,9
"price signal, re-derived — only this window shows an abnormal move",22,3,0,0,0,0,19
price signal — both moved; this one dominates,21,14,0,2,0,0,5
document date + price signal,19,6,1,0,1,0,11
release date + stated time in the document (document),18,11,0,0,0,0,7
repriced on the issuer's primary listing,17,4,1,2,0,7,3
price signal,16,11,0,2,2,0,1
recorded price identified against every pulled series,15,11,0,0,0,0,4
"recorded window spanned two sessions, closed to one",14,3,0,0,0,3,8
"earnings calendar, seconded by the issuer's habit",12,4,0,0,0,1,7
release time published by the issuer,11,9,0,0,0,1,1
"earnings calendar, seconded independently",11,7,0,2,0,0,2
release time published by the issuer (section C),5,1,0,0,0,0,4
"price signal, re-derived — both moved; this one dominates",3,1,0,0,0,0,2
"earnings calendar, seconded independently (section C)",2,2,0,0,0,0,0
EDGAR acceptance timestamp on the Item 2.02 8-K,1,0,1,0,0,0,0
the exchange's own publication timestamp,1,0,0,0,0,1,0

# MULTI-SESSION DISAGREEMENTS (>1 business day apart from EDGAR entry_date)
event_key,rater,human_ad_date,edgar_entry_date,calendar_days_diff,edgar_prior_close,basis_raw,release_timing,listing,match_method
Bank of America|2025|Q2,Abdul,2025-07-14,2025-07-16,2,2025-07-15,price signal,pre_market,BAC,event_key
JPMorgan|2025|Q1,Nigel,2025-03-31,2025-04-11,11,2025-04-10,document date + price signal,pre_market,JPM,event_key
Lowe's|2026|Q1,Anna,2025-05-20,2026-05-20,365,2026-05-19,price signal,pre_market,LOW,event_key


# ── ROW-LEVEL DETAIL — all rows where AD date is present ──

row_num,company,ticker,year,quarter,rater,first_rater_for_event_derived,price_basis_corrected,re_priced_basis,re_priced_listing,human_ad_date,human_next_open_date,edgar_entry_date,edgar_prior_close,release_timing,calendar_days_diff,classification,match_method,not_corrected_reason
81,Maersk,AMKBY,2025,Q1,Nigel,YES,YES,repriced on the issuer's primary listing,AMKBY,2025-02-06,2025-02-07,2025-05-07,2025-05-07,after_hours,90,LISTING_CURRENCY,event_key,
82,Maersk,AMKBY,2025,Q2,Nigel,YES,YES,repriced on the issuer's primary listing,MAERSK-B.CO,2025-08-06,2025-08-07,2025-08-07,2025-08-07,after_hours,1,ONE_SESSION_APART_AFTERHOURS,event_key,
83,Maersk,AMKBY,2025,Q3,Nigel,YES,YES,repriced on the issuer's primary listing,MAERSK-B.CO,2025-11-05,2025-11-06,2025-11-05,2025-11-05,after_hours,0,AGREES_WITH_EDGAR,event_key,
84,Maersk,AMKBY,2025,Q4,Nigel,YES,YES,repriced on the issuer's primary listing,MAERSK-B.CO,2026-02-04,2026-02-05,2026-02-05,2026-02-05,after_hours,1,ONE_SESSION_APART_AFTERHOURS,event_key,
85,Goldman Sachs,GS,2025,Q1,Dragos,YES,YES,price signal — only this window shows an abnormal move,GS,2025-04-11,2025-04-14,2025-04-14,2025-04-11,pre_market,3,AGREES_WITH_EDGAR,event_key,
86,Goldman Sachs,GS,2025,Q2,Dragos,YES,YES,"earnings calendar, seconded independently",GS,2025-07-15,2025-07-16,2025-07-16,2025-07-15,pre_market,1,AGREES_WITH_EDGAR,event_key,
87,Goldman Sachs,GS,2025,Q3,Dragos,YES,YES,price signal — only this window shows an abnormal move,GS,2025-10-13,2025-10-14,2025-10-14,2025-10-13,pre_market,1,AGREES_WITH_EDGAR,event_key,
88,Goldman Sachs,GS,2025,Q4,Dragos,YES,YES,price signal — only this window shows an abnormal move,GS,2026-01-14,2026-01-15,2026-01-15,2026-01-14,pre_market,1,AGREES_WITH_EDGAR,event_key,
89,Goldman Sachs,GS,2026,Q1,Dragos,YES,YES,price signal — only this window shows an abnormal move,GS,2026-04-10,2026-04-13,2026-04-13,2026-04-10,pre_market,3,AGREES_WITH_EDGAR,event_key,
90,Goldman Sachs,GS,2026,Q2,Dragos,YES,YES,price signal — only this window shows an abnormal move,GS,2026-07-13,2026-07-14,2026-07-14,2026-07-13,pre_market,1,AGREES_WITH_EDGAR,event_key,
91,Charles Schwab,SCHW,2025,Q1,Dragos,YES,YES,price signal — only this window shows an abnormal move,SCHW,2025-04-16,2025-04-17,2025-04-17,2025-04-17,after_hours,1,ONE_SESSION_APART_AFTERHOURS,event_key,
92,Charles Schwab,SCHW,2025,Q2,Dragos,YES,YES,price signal — only this window shows an abnormal move,SCHW,2025-07-17,2025-07-18,2025-07-18,2025-07-18,after_hours,1,ONE_SESSION_APART_AFTERHOURS,event_key,
93,Charles Schwab,SCHW,2025,Q3,Dragos,YES,YES,"earnings calendar, seconded independently",SCHW,2025-10-15,2025-10-16,2025-10-16,2025-10-16,after_hours,1,ONE_SESSION_APART_AFTERHOURS,event_key,
94,Charles Schwab,SCHW,2025,Q4,Dragos,YES,YES,"earnings calendar, seconded independently",SCHW,2026-01-20,2026-01-21,2026-01-21,2026-01-21,after_hours,1,ONE_SESSION_APART_AFTERHOURS,event_key,
95,Charles Schwab,SCHW,2026,Q1,Dragos,YES,YES,price signal — both moved; this one dominates,SCHW,2026-04-15,2026-04-16,2026-04-16,2026-04-16,after_hours,1,ONE_SESSION_APART_AFTERHOURS,event_key,
96,Airbnb,ABNB,2025,Q4,Anna,YES,YES,price signal — only this window shows an abnormal move,ABNB,2026-02-12,2026-02-13,2026-02-12,2026-02-12,after_hours,0,AGREES_WITH_EDGAR,event_key,
97,Lowe's,LOW,2025,Q4,Anna,YES,YES,recorded price identified against every pulled series,LOW,2026-02-24,2026-02-25,2026-02-25,2026-02-24,pre_market,1,AGREES_WITH_EDGAR,event_key,
98,Lowe's,LOW,2025,Q2,Anna,YES,YES,release date + stated time,LOW,2025-08-19,2025-08-20,2025-08-20,2025-08-19,pre_market,1,AGREES_WITH_EDGAR,event_key,
99,Lowe's,LOW,2025,Q3,Anna,YES,YES,document date + price signal,LOW,2025-11-18,2025-11-19,2025-11-19,2025-11-18,pre_market,1,AGREES_WITH_EDGAR,event_key,
100,Lowe's,LOW,2026,Q1,Anna,YES,YES,price signal,LOW,2025-05-20,2025-05-21,2026-05-20,2026-05-19,pre_market,365,MULTI_SESSION,event_key,
101,CVS Health,,2026,Q1,Anna,YES,YES,recorded price identified against every pulled series,CVS,2026-05-05,2026-05-06,2026-05-06,2026-05-05,pre_market,1,AGREES_WITH_EDGAR,event_key,
102,Uber,UBER,2025,Q1,Abdul,YES,YES,price signal — both moved; this one dominates,UBER,2025-05-06,2025-05-07,2025-05-07,2025-05-06,pre_market,1,AGREES_WITH_EDGAR,event_key,
103,Uber,UBER,2025,Q2,Abdul,YES,YES,price signal — only this window shows an abnormal move,UBER,2025-08-05,2025-08-06,2025-08-06,2025-08-05,pre_market,1,AGREES_WITH_EDGAR,event_key,
104,Uber,UBER,2025,Q4,Abdul,YES,YES,price signal — only this window shows an abnormal move,UBER,2026-02-03,2026-02-04,2026-02-04,2026-02-03,pre_market,1,AGREES_WITH_EDGAR,event_key,
105,Uber,UBER,2026,Q1,Abdul,YES,YES,price signal — only this window shows an abnormal move,UBER,2026-05-05,2026-05-06,2026-05-06,2026-05-05,pre_market,1,AGREES_WITH_EDGAR,event_key,
106,Coinbase,COIN,2026,Q1,David,YES,YES,release date + stated time in the document (rater worksheet),COIN,2026-05-07,2026-05-08,2026-05-07,2026-05-07,after_hours,0,AGREES_WITH_EDGAR,event_key,
107,Coinbase,COIN,2025,Q3,David,YES,YES,release date + stated time in the document (rater worksheet),COIN,2025-10-30,2025-10-31,2025-10-30,2025-10-30,after_hours,0,AGREES_WITH_EDGAR,event_key,
108,Coinbase,COIN,2025,Q4,David,YES,YES,release date + stated time in the document (rater worksheet),COIN,2026-02-12,2026-02-13,2026-02-12,2026-02-12,after_hours,0,AGREES_WITH_EDGAR,event_key,
109,Eli Lilly,LLY,2026,Q1,David,YES,YES,release date + stated time in the document (rater worksheet),LLY,2026-04-29,2026-04-30,2026-04-30,2026-04-29,pre_market,1,AGREES_WITH_EDGAR,event_key,
110,Eli Lilly,LLY,2025,Q3,David,YES,YES,release date + stated time in the document (rater worksheet),LLY,2025-10-29,2025-10-30,2025-10-30,2025-10-29,pre_market,1,AGREES_WITH_EDGAR,event_key,
111,Eli Lilly,LLY,2025,Q4,David,YES,YES,release date + stated time in the document (rater worksheet),LLY,2026-02-03,2026-02-04,2026-02-04,2026-02-03,pre_market,1,AGREES_WITH_EDGAR,event_key,
112,Meta,META,2026,Q1,David,YES,YES,release date + stated time in the document (rater worksheet),META,2026-04-29,2026-04-30,2026-04-29,2026-04-29,after_hours,0,AGREES_WITH_EDGAR,event_key,
113,Meta,META,2025,Q3,David,YES,YES,release date + stated time in the document (rater worksheet),META,2025-10-29,2025-10-30,2025-10-29,2025-10-29,after_hours,0,AGREES_WITH_EDGAR,event_key,
114,Meta,META,2025,Q4,David,YES,YES,release date + stated time in the document (rater worksheet),META,2026-01-28,2026-01-29,2026-01-28,2026-01-28,after_hours,0,AGREES_WITH_EDGAR,event_key,
115,Tesla,TSLA,2026,Q1,David,YES,YES,release date + stated time in the document (rater worksheet),TSLA,2026-04-22,2026-04-23,2026-04-22,2026-04-22,after_hours,0,AGREES_WITH_EDGAR,event_key,
116,Tesla,TSLA,2025,Q3,David,YES,YES,release date + stated time in the document (rater worksheet),TSLA,2025-10-22,2025-10-23,2025-10-22,2025-10-22,after_hours,0,AGREES_WITH_EDGAR,event_key,
117,Tesla,TSLA,2025,Q4,David,YES,YES,release date + stated time in the document (rater worksheet),TSLA,2026-01-28,2026-01-29,2026-01-28,2026-01-28,after_hours,0,AGREES_WITH_EDGAR,event_key,
118,Pfizer,PFE,2025,Q1,Abdul,YES,YES,"earnings calendar, seconded independently",PFE,2025-04-28,2025-04-29,2025-04-29,2025-04-28,pre_market,1,AGREES_WITH_EDGAR,event_key,
119,Pfizer,PFE,2025,Q2,Abdul,YES,YES,price signal — both moved; this one dominates,PFE,2025-08-04,2025-08-05,2025-08-05,2025-08-04,pre_market,1,AGREES_WITH_EDGAR,event_key,
120,Pfizer,PFE,2025,Q4,Abdul,YES,YES,price signal — only this window shows an abnormal move,PFE,2026-02-02,2026-02-03,2026-02-03,2026-02-02,pre_market,1,AGREES_WITH_EDGAR,event_key,
121,Pfizer,PFE,2026,Q1,Abdul,YES,YES,"earnings calendar, seconded independently",PFE,2026-05-04,2026-05-05,2026-05-05,2026-05-04,pre_market,1,AGREES_WITH_EDGAR,event_key,
122,Microsoft,MSFT,2025,Q1,Abdul,YES,YES,price signal — both moved; this one dominates,MSFT,2024-10-30,2024-10-31,2024-10-30,2024-10-30,after_hours,0,AGREES_WITH_EDGAR,event_key,
123,Microsoft,MSFT,2025,Q2,Abdul,YES,YES,price signal — only this window shows an abnormal move,MSFT,2025-01-29,2025-01-30,2025-01-29,2025-01-29,after_hours,0,AGREES_WITH_EDGAR,event_key,
124,Microsoft,MSFT,2026,Q1,Abdul,YES,YES,price signal — only this window shows an abnormal move,MSFT,2025-10-29,2025-10-30,2025-10-29,2025-10-29,after_hours,0,AGREES_WITH_EDGAR,event_key,
125,Ford,F,2025,Q2,Abdul,YES,YES,price signal — only this window shows an abnormal move,F,2025-07-30,2025-07-31,2025-07-30,2025-07-30,after_hours,0,AGREES_WITH_EDGAR,event_key,
126,Ford,F,2025,Q4,Abdul,YES,YES,"earnings calendar, seconded independently",F,2026-02-10,2026-02-11,2026-02-10,2026-02-10,after_hours,0,AGREES_WITH_EDGAR,event_key,
127,Ford,F,2026,Q1,Abdul,YES,YES,price signal — only this window shows an abnormal move,F,2026-04-29,2026-04-30,2026-04-29,2026-04-29,after_hours,0,AGREES_WITH_EDGAR,event_key,
128,Barclays,BCS,2025,Q2,Abdul,YES,YES,repriced on the issuer's primary listing,BARC.L,2025-07-28,2025-07-29,2025-07-29,2025-07-28,pre_market,1,LISTING_CURRENCY,event_key,
129,Barclays,BCS,2025,Q3,Abdul,YES,YES,repriced on the issuer's primary listing,BARC.L,2025-10-21,2025-10-22,2025-10-22,2025-10-21,pre_market,1,LISTING_CURRENCY,event_key,
130,Barclays,BCS,2026,Q1,Abdul,YES,YES,repriced on the issuer's primary listing,BARC.L,2026-04-27,2026-04-28,2026-04-28,2026-04-27,pre_market,1,LISTING_CURRENCY,event_key,
131,United Airlines,UAL,2025,Q1,Nigel,YES,YES,price signal — only this window shows an abnormal move,UAL,2025-04-15,2025-04-16,2025-04-15,2025-04-15,after_hours,0,AGREES_WITH_EDGAR,event_key,
132,United Airlines,UAL,2025,Q2,Nigel,YES,YES,recorded price identified against every pulled series,UAL,2025-07-16,2025-07-17,2025-07-16,2025-07-16,after_hours,0,AGREES_WITH_EDGAR,event_key,
133,United Airlines,UAL,2025,Q3,Nigel,YES,YES,recorded price identified against every pulled series,UAL,2025-10-15,2025-10-16,2025-10-15,2025-10-15,after_hours,0,AGREES_WITH_EDGAR,event_key,
134,United Airlines,UAL,2025,Q4,Nigel,YES,YES,recorded price identified against every pulled series,UAL,2026-01-20,2026-01-21,2026-01-20,2026-01-20,after_hours,0,AGREES_WITH_EDGAR,event_key,
135,Novo Nordisk,NVO,2025,Q1,Nigel,YES,YES,repriced on the issuer's primary listing,NOVO-B.CO,2025-05-06,2025-05-07,2025-05-07,2025-05-06,pre_market,1,AGREES_WITH_EDGAR,event_key,
136,Novo Nordisk,NVO,2025,Q2,Nigel,YES,YES,repriced on the issuer's primary listing,NOVO-B.CO,2025-08-05,2025-08-06,2025-08-06,2025-08-05,pre_market,1,AGREES_WITH_EDGAR,event_key,
137,Novo Nordisk,NVO,2025,Q3,Nigel,YES,YES,repriced on the issuer's primary listing,NOVO-B.CO,2025-11-04,2025-11-05,2025-11-05,2025-11-04,pre_market,1,AGREES_WITH_EDGAR,event_key,
138,Novo Nordisk,NVO,2025,Q4,Nigel,YES,YES,repriced on the issuer's primary listing,NOVO-B.CO,2026-02-03,2026-02-04,2026-02-03,2026-02-02,pre_market,0,ONE_SESSION_APART_PREMARKET,event_key,
139,Lockheed Martin,LMT,2025,Q1,Nigel,YES,YES,"earnings calendar, seconded by the issuer's habit",LMT,2025-04-21,2025-04-22,2025-04-22,2025-04-21,pre_market,1,AGREES_WITH_EDGAR,event_key,
140,Lockheed Martin,LMT,2025,Q2,Nigel,YES,YES,price signal,LMT,2025-07-21,2025-07-22,2025-07-22,2025-07-21,pre_market,1,AGREES_WITH_EDGAR,event_key,
141,Lockheed Martin,LMT,2025,Q3,Nigel,YES,YES,price signal,LMT,2025-10-20,2025-10-21,2025-10-21,2025-10-20,pre_market,1,AGREES_WITH_EDGAR,event_key,
142,Lockheed Martin,LMT,2025,Q4,Nigel,YES,YES,release date + stated time,LMT,2026-01-28,2026-01-29,2026-01-29,2026-01-28,pre_market,1,AGREES_WITH_EDGAR,event_key,
143,LVMH,MC.PA,2025,Q2,Nigel,YES,YES,release time published by the issuer,MC.PA,2025-07-24,2025-07-25,2025-07-24,2025-07-24,after_hours,0,LISTING_CURRENCY,event_key,
144,LVMH,MC.PA,2025,Q4,Nigel,YES,YES,price signal — only this window shows an abnormal move,MC.PA,2026-01-27,2026-01-28,2026-01-27,2026-01-27,after_hours,0,LISTING_CURRENCY,event_key,
145,CVS Health,,2025,Q2,Anna,YES,YES,price signal,CVS,2025-07-30,2025-07-31,2025-07-31,2025-07-30,pre_market,1,AGREES_WITH_EDGAR,event_key,
146,CVS Health,,2025,Q4,Anna,YES,YES,price signal,CVS,2026-02-09,2026-02-10,2026-02-10,2026-02-09,pre_market,1,AGREES_WITH_EDGAR,event_key,
147,CVS Health,,2025,Q3,Anna,YES,YES,price signal — only this window shows an abnormal move,CVS,2025-10-29,2025-10-30,2025-10-29,2025-10-28,pre_market,0,ONE_SESSION_APART_PREMARKET,event_key,
148,FedEx,FDX,2026,Q2,Anna,YES,YES,document date + price signal,FDX,2025-12-18,2025-12-19,2025-12-18,2025-12-18,after_hours,0,AGREES_WITH_EDGAR,event_key,
149,FedEx,FDX,2026,Q3,Anna,YES,YES,price signal — only this window shows an abnormal move,FDX,2026-03-19,2026-03-20,2026-03-19,2026-03-19,after_hours,0,AGREES_WITH_EDGAR,event_key,
150,FedEx,FDX,2026,Q4,Anna,YES,YES,price signal — only this window shows an abnormal move,FDX,2026-06-23,2026-06-24,2026-06-23,2026-06-23,after_hours,0,AGREES_WITH_EDGAR,event_key,
151,FedEx,FDX,2026,Q1,Anna,YES,YES,price signal — only this window shows an abnormal move,FDX,2025-09-18,2025-09-19,2025-09-18,2025-09-18,after_hours,0,AGREES_WITH_EDGAR,event_key,
152,Hilton,HLT,2025,Q1,Anna,YES,YES,price signal,HLT,2025-04-28,2025-04-29,2025-04-29,2025-04-28,pre_market,1,AGREES_WITH_EDGAR,event_key,
153,Hilton,HLT,2025,Q2,Anna,YES,YES,price signal,HLT,2025-07-22,2025-07-23,2025-07-23,2025-07-22,pre_market,1,AGREES_WITH_EDGAR,event_key,
154,Hilton,HLT,2024,Q3,Anna,YES,YES,recorded price identified against every pulled series,HLT,2024-10-22,2024-10-23,2024-10-23,2024-10-22,pre_market,1,AGREES_WITH_EDGAR,event_key,
155,Hilton,HLT,2026,Q1,Anna,YES,YES,recorded price identified against every pulled series,HLT,2026-04-27,2026-04-28,2026-04-28,2026-04-27,pre_market,1,AGREES_WITH_EDGAR,event_key,
156,Hilton,HLT,2025,Q4,Anna,YES,YES,price signal,HLT,2026-02-10,2026-02-11,2026-02-11,2026-02-10,pre_market,1,AGREES_WITH_EDGAR,event_key,
157,Marriott,MAR,2025,Q2,Anna,YES,YES,"earnings calendar, seconded by the issuer's habit",MAR,2025-08-04,2025-08-05,2025-08-05,2025-08-04,pre_market,1,AGREES_WITH_EDGAR,event_key,
158,Marriott,MAR,2025,Q3,Anna,YES,YES,document date + price signal,MAR,2025-11-04,2025-11-05,2025-11-04,2025-11-03,pre_market,0,ONE_SESSION_APART_PREMARKET,event_key,
159,Marriott,MAR,2025,Q4,Anna,YES,YES,recorded price identified against every pulled series,MAR,2026-02-09,2026-02-10,2026-02-10,2026-02-09,pre_market,1,AGREES_WITH_EDGAR,event_key,
160,Marriott,MAR,2026,Q1,Anna,YES,YES,document date + price signal,MAR,2026-05-05,2026-05-06,2026-05-06,2026-05-05,pre_market,1,AGREES_WITH_EDGAR,event_key,
161,Target,TGT,2025,Q1,Abdul,NO,YES,release date + stated time,TGT,2025-05-20,2025-05-21,2025-05-21,2025-05-20,pre_market,1,AGREES_WITH_EDGAR,event_key,
162,Target,TGT,2025,Q2,Abdul,NO,YES,release date + stated time,TGT,2025-08-19,2025-08-20,2025-08-20,2025-08-19,pre_market,1,AGREES_WITH_EDGAR,event_key,
163,Target,TGT,2025,Q3,Abdul,NO,YES,release date + stated time,TGT,2025-11-18,2025-11-19,2025-11-19,2025-11-18,pre_market,1,AGREES_WITH_EDGAR,event_key,
164,Target,TGT,2026,Q1,Abdul,NO,YES,release date + stated time,TGT,2026-05-19,2026-05-20,2026-05-20,2026-05-19,pre_market,1,AGREES_WITH_EDGAR,event_key,
165,PayPal,PYPL,2025,Q1,Abdul,YES,YES,price signal — only this window shows an abnormal move,PYPL,2025-04-28,2025-04-29,2025-04-29,2025-04-28,pre_market,1,AGREES_WITH_EDGAR,event_key,
166,PayPal,PYPL,2025,Q2,Abdul,YES,YES,price signal — only this window shows an abnormal move,PYPL,2025-07-28,2025-07-29,2025-07-29,2025-07-28,pre_market,1,AGREES_WITH_EDGAR,event_key,
167,PayPal,PYPL,2025,Q3,Abdul,YES,YES,price signal — only this window shows an abnormal move,PYPL,2025-10-27,2025-10-28,2025-10-28,2025-10-27,pre_market,1,AGREES_WITH_EDGAR,event_key,
168,PayPal,PYPL,2026,Q1,Abdul,YES,YES,price signal — only this window shows an abnormal move,PYPL,2026-05-04,2026-05-05,2026-05-05,2026-05-04,pre_market,1,AGREES_WITH_EDGAR,event_key,
169,Visa,V,2025,Q1,Abdul,YES,YES,price signal,V,2025-04-29,2025-04-30,2025-04-29,2025-04-29,after_hours,0,AGREES_WITH_EDGAR,event_key,
170,Visa,V,2025,Q2,Abdul,YES,YES,release time published by the issuer,V,2025-07-29,2025-07-30,2025-07-29,2025-07-29,after_hours,0,AGREES_WITH_EDGAR,event_key,
171,Visa,V,2025,Q3,Abdul,YES,YES,release time published by the issuer,V,2025-10-28,2025-10-29,2025-10-28,2025-10-28,after_hours,0,AGREES_WITH_EDGAR,event_key,
172,Visa,V,2026,Q1,Abdul,YES,YES,price signal — both moved; this one dominates,V,2026-04-28,2026-04-29,2026-04-28,2026-04-28,after_hours,0,AGREES_WITH_EDGAR,event_key,
173,Johnson & Johnson,JNJ,2025,Q1,Abdul,YES,YES,release date + stated time,JNJ,2025-04-14,2025-04-15,2025-04-15,2025-04-14,pre_market,1,AGREES_WITH_EDGAR,event_key,
174,Johnson & Johnson,JNJ,2025,Q2,Abdul,YES,YES,release date + stated time in the document (document),JNJ,2025-07-15,2025-07-16,2025-07-16,2025-07-15,pre_market,1,AGREES_WITH_EDGAR,event_key,
175,Johnson & Johnson,JNJ,2025,Q3,Abdul,YES,YES,release date + stated time in the document (document),JNJ,2025-10-13,2025-10-14,2025-10-14,2025-10-13,pre_market,1,AGREES_WITH_EDGAR,event_key,
176,Johnson & Johnson,JNJ,2026,Q1,Abdul,YES,NO,release date + stated time in the document (document),JNJ,2026-04-13,2026-04-14,,,,,NO_EDGAR_DATE,no_match,"human-only event; not in LLM returns_matrix — EDGAR lookup deferred, manual verification required"
177,Expedia,EXPE,2025,Q1,Abdul,YES,YES,document date + price signal,EXPE,2025-05-08,2025-05-09,2025-05-08,2025-05-08,after_hours,0,AGREES_WITH_EDGAR,event_key,
178,Expedia,EXPE,2025,Q2,Abdul,YES,YES,price signal — only this window shows an abnormal move,EXPE,2025-08-07,2025-08-08,2025-08-07,2025-08-07,after_hours,0,AGREES_WITH_EDGAR,event_key,
179,Expedia,EXPE,2025,Q4,Abdul,YES,YES,price signal — both moved; this one dominates,EXPE,2026-02-12,2026-02-13,2026-02-12,2026-02-12,after_hours,0,AGREES_WITH_EDGAR,event_key,
180,Expedia,EXPE,2026,Q1,Abdul,YES,YES,price signal — only this window shows an abnormal move,EXPE,2026-05-07,2026-05-08,2026-05-07,2026-05-07,after_hours,0,AGREES_WITH_EDGAR,event_key,
181,Robinhood Markets,,2025,Q1,Abdul,YES,YES,release time published by the issuer (section C),HOOD,2025-04-30,2025-05-01,2025-04-30,2025-04-30,after_hours,0,AGREES_WITH_EDGAR,event_key,
182,Robinhood Markets,,2025,Q2,Abdul,YES,YES,price signal — only this window shows an abnormal move,HOOD,2025-07-30,2025-07-31,2025-07-30,2025-07-30,after_hours,0,AGREES_WITH_EDGAR,event_key,
183,Robinhood Markets,,2025,Q3,Abdul,YES,YES,price signal,HOOD,2025-11-04,2025-11-05,2025-11-05,2025-11-05,after_hours,1,ONE_SESSION_APART_AFTERHOURS,event_key,
184,Robinhood Markets,,2026,Q1,Abdul,YES,YES,price signal — both moved; this one dominates,HOOD,2026-04-28,2026-04-29,2026-04-28,2026-04-28,after_hours,0,AGREES_WITH_EDGAR,event_key,
185,Comcast Corporation,,2025,Q1,Abdul,YES,YES,release date + stated time in the document (document),CMCSA,2025-04-23,2025-04-24,2025-04-24,2025-04-23,pre_market,1,AGREES_WITH_EDGAR,event_key,
186,Comcast Corporation,,2025,Q2,Abdul,YES,YES,release date + stated time in the document (document),CMCSA,2025-07-30,2025-07-31,2025-07-31,2025-07-30,pre_market,1,AGREES_WITH_EDGAR,event_key,
187,Comcast Corporation,,2025,Q4,Abdul,YES,YES,"earnings calendar, seconded independently",CMCSA,2026-01-28,2026-01-29,2026-01-29,2026-01-28,pre_market,1,AGREES_WITH_EDGAR,event_key,
